category,text
관람객,첨부터 끝까지 고구마전개여자싫어하는거 티난다 작가야ㅋ트롤역할 다 여자왜있는지 모르겠는 경찰배우가 아까움스토리도 별로임 왜 자기들 무지로 투자해놓고 남탓함ㅋㅋ범인도 웃김 자기도 무고한사람죽게해놓고 자기억울한것만 따짐복...
관람객,조우진 배우님 연기 대박!!!
관람객,1시간 30분동안 재밌고 긴장의 끈을 놓지 못함조우진이 연기가 미쳤긴했지만 모든 배우들이다 연기를 잘해서 그런거 같음
관람객,단언컨대 내인생 최악의 영화였음
관람객,"주연,조연 지창욱까지 긴장감 넘치는 열연 너무 재밌었습니다!"
관람객,내용은 생각보다 재밌었고 뻔한스토리이지만 연기가 캐리해서 만족스럽다
관람객,진짜 심장 완전 쫄깃해지는 영화였어요목소리 떨리고 손 떨리는 연기 너무 잘하더라구요감동포인트도 있어서 눈물났어여ㅠㅠ
관람객,"음악 되게 잘썼고 연기,연출 굿"
관람객,스토리도 재밌고 긴장감도 꽤있고..너무재밌게봤어요!!^^약간의 감동도있고ㅎ 다른사람은 아닐지모르지만전 재밌고 감동도 있었고 다재밌었습니다^^
관람객,하이텐션에서 갑자기 신파 연기 말고는...
관람객,조우진씨 연기가 영화를 이끌었다고해도 과언이아님...  앞으로도 승승장구하시고 오랜만에 한국영화 재밌게 봤습니다gv80 너무 대놓고 광고ㅋㅋ 안살거에요!
관람객,연기가 다 했긴했는데 혹평하는사람많네 그정도는 아니라보는데
관람객,배우님들이 연기를 너무 잘하셔서 푹빠져서 봤어요!!
관람객,남주가 서경석 닮았다.
관람객,
관람객,연기가 진짜 짱 지창욱 잘생김 진짜 재밋어요
관람객,주인공 남자가 연기를 너무 잘함
관람객,진짜 재미없음.. 현대에서 투자를 많이 받았나봐요 온통 차광고..^^ 스토리도 별로고 끝도 흐지부지 감동적이지도 않고 그냥 이걸 왜 만원을 넘게 돈주고 봤나 싶음 한마디로 돈아까우니까 보지마세요 연기력은 괜찮은데 스...
관람객,올만에 좋은 영화 나왔네요. 추천드립니다.
관람객,배우들의 명연기 최고입니다
관람객,스릴만점..재미있음
관람객,"남의 폰도 블루투스가 되다니... 코로나 시국에 밀폐된 공간에서 소수만 촬영하는 방법 생각하다 나온 스토리 아니냐며 ㅋㅋ 하드캐리 하드캐리 하는데, 일이 터지기도 전부터 혼자 심오한 표정 연기는 좀 오바스러웠음. 심..."
관람객,신파 작작 했으면....
관람객,스토리가 재미있는지 모르겠어요....뻔하기도하고  주인공 연기 잘하셔용  재미없는 영화보면 시간 아까운데  아주 조금 아까웠어요...
관람객,조우진님 연기가 부족한 부분을 커버했습니다. 연기 짱짱
관람객,조우진님 연기 완전 잘하심... 그리고 무엇보다 내용이 재밌음
관람객,재미있긴했어요끝에부분이 시시했지만요
관람객,이재인 배우 연기력이 좋네요사바하때부터 감정표현이나 표정들이아역처럼 느껴지지 않는 좋은 연기!
관람객,와 최고에요 인생영화등극감동과 재미와 모든걸 다 잡은 영화인듯오늘 또보러가야징
관람객,평론가들은 이 영화 만든 사람들과 뭔 원한이 있나 ?   그 대들 평과는 다르게 집사람은 재미와 감동이 최고라고 하고  나도 오랜만에 돈이 아깝지 않은 영화를 본 것 같다.
관람객,90분 짜리 제네시스 광고 영화 그 자체제네시스는 이뻤고 조우진은 연기를 잘했고영화는 쓰레기였다
관람객,재미없다는 사람도 있는데 마지막 장면 몇분 빼고는 다 괜찮았다 난 갠적으로 진짜 재밌었다
관람객,주인공이 제네시스 Gv80 (농담)조우진 난 당신이 언젠간 주연이 될줄 알고있었소
관람객,해변가기 전까지 진짜 몰입하면서 봤음. 그 다음은 여러 이유로 몰입해제.
관람객,"한국영화는 돈벌기 참좋져?  TV광고와 유명배우, 애국심, 범죄쪽 스토리만 하여도 국내에서만 하여도 기본 2배이상은 수익나니"
관람객,8점대는 아닌듯.. 조금지루했..
관람객,진짜 조우진 연기 잘함 ㅇㅇ후회없다
관람객,꼭 보세요 다들 연기를 잘해서 재밌고 눈물 글썽이며 봤어요딸이 연기를 잘하네요
관람객,하...보는내내 몸이 꼬이고 나가고싶던 영화는 올해들어 첨이야....억지스러운 전개 내용에 보다가 지쳤음
관람객,안 보는거 추천드립니다. 뻔한 스토리에 뻔한 결말 어색한 부산 사투리에 영화 마감도 잘 안되어있어서 옥예티도 보입니다. 박진영 주연의 오백만불의 사나이 이후 가장 재미없는 영화였습니다
관람객,조우진 배우님의 명품연기 덕분에 몰입 100%해서 봤어요ㅜㅜ
관람객,노잼..공짜라 다행이네요
관람객,
관람객,스토리 전개가 너무 옛날 스타일.. 돈주고 볼 정도는 아님
관람객,
관람객,지창욱의 찰진 욕연기그냥 영화찍다 스트레스 받아서 진짜 욕한듯
관람객,내용은 뻔하다고 느낄 수 있어요 예고편만 봐도 내용이 예상 가지만 배우들의 연기력덕에 영화에 몰입하게 되고 슬픈 부분도 있어 지루하지 않고 재밌게 잘 봤어요
관람객,진짜 재밌어요 ㅎㅎ 이거 보시는거 진짜 강추드려요 1시간30분이 금방 가더라구요 ㅎㅎ 제발 봐주세요
관람객,고구마 천개 먹은 듯한 답답함과 막판 무의미한 신파 유발 콤보
관람객,볼만함 추천함 제네시스 광고 포함
관람객,그냥 별로 돈ㅇㅏ까움 제네시스광고
관람객,한시간정도는 볼만했음
관람객,한국영화가 점점 망해져가는구나... 1년만에 영화관인데 최악이구나...집가서 넷플릭스 바야지 제네시스 이쁘노
관람객,조우진 연기만 볼만함 ㅎ
관람객,차가 멈추자 스토리도 멈췄다딸래미를 어서 본거 같은데 했더니 사바하에 나왔던 그 아이네
관람객,지창욱 때문에 울었다. 영화 끝나고 마지막 스탭진 자막 올라갈 때 “그리고 지창욱”에서 눈물 쏟아짐
관람객,지창욱이 다 했다~!!!
관람객,제네시스광고+ 전태규+ 더테러라이브
관람객,음그냥그랫드ㅋㅋㅋㅋ
관람객,결말 진짜 리얼로다가 OO이다
관람객,별루 입니다.
관람객,"두 사람의 이야기에 대칭성이 있다면 더 인상적일 텐데, 안타깝게도 그렇지는 않았습니다. 피카레스크의 특징을 제대로 못 살렸다고도 할 수 있지요. 내용은 전반적으로 예측이 되는 딱 그 정도 입니다. 간단하게 보시면 좋..."
관람객,만족! 결말이 조금 아쉬워요
관람객,너무 재밌습니다ㅠ 그라구 넘 슬퍼용ㅠ조우진 연기 진짜 잘하는 것 같더라구요스릴 넘쳤어요..
관람객,조우진 원맨쇼라 감히 말할수있음 진짜 연기 소름돋는다 그리고 음악정말 잘 쓴 영화 볼만했음 배우들 연기 구멍없어서 편-안 합니다 진짜 조우진 배우님..최고 진짜 와 어우 너무 좋아요
관람객,재밌어요.눈을 떼지 못했어요.
관람객,이런영화를 돈주고보다니 정말 시간낭비 입니다 시간떼울분들은 보세요
관람객,시간 가는줄 모르겠습니다 흥미진진 하네요
관람객,조우진이 살린 영화.다만 뒤로 갈수록 힘이 빠지는 영화.뭔가 아쉽고 중간중간 뭐가 빠진 느낌. 그나마연기력이 하드캐리함
관람객,너무 잘생겼어 !!!!
관람객,연기를 너무 잘하셔서 몰입도가 장난아니였어요
관람객,조우진 배우님 연기 너무너무 좋았어요~소름끼칠 정도로요~ 조우진배우님의 재발견입니다~팬됐어요^^
관람객,후반부 전개가 살짝 아쉽지만. 간만에 아주 재밌게 봤습니다. 배우들 연기도 좋었아요.
관람객,
관람객,
관람객,제네시스 광고 감사합니다
관람객,중간까진 스릴감 넘쳤는데 끝에 신파를 그렇게 넣어야만 했는지? 조우진 배우님 연기에 박수를 보냅니다!!!
관람객,진짜 스토리가 주로 차안에서 이루어지는데 영화 후반부가서 벌써 한시간반이나 됐어? 라는 생각이 들었습니다. 그리고 조우진배우님 평소에 멋있다 생각했는데 연기력 진짜 장난아니십니다. 지창욱 배우님도 너무 멋있으세요.
관람객,영화 전반적으로 개연성이 없음
관람객,"끝까지 쫀득쫀득하긴 했지만, 마지막엔 이해가 잘"
관람객,음..이런류의 영화는 결말은 뭐 다들 아시는만큼 뻔하죠..위기를 풀어나가는 묘미도 전혀없고..스토리적으로는 그냥 진짜 뻔한 킬링타임용영화?하지만 조우진배우님덕분에 그래도 괜찮게 봣음..
관람객,조우진으로 시작해서 / 조우진으로 끝내버린 / 조우진이 다해드신 / 조우진표 다이하드 . 그 짧은 러닝타임에도 지루함이 있었다는 함정...
관람객,진짜 스토리 무슨 생각으로 쓴지 궁금하다.. 범인 두뇌플레잉부터가 어설픔. 영화중에 폭탄관련 자료조사도 했다면서 전파차단 하나로 범인이 뭣도 못하는 것부터가 김빠지는데 친동생이라고 들어가는게 말이 되나 폭탄 가까이 ...
관람객,조우진의 좋은 연기 뻔한 스토리 굳이?라는 배역
관람객,초반부터 긴장감 생겨 몰입도 좋았는데 중반쯤 차가 포위 되었는데 그씬이 너무 길고 경찰행동이 바보 ㅋㅋ 긴장감 떨어졌어요 신파에 뻔한 스토리로 마무리 나름 볼만해요~^
관람객,한국영화식 신파는 이젠 안 넣을때가 되지 않았나....
관람객,조우진이 다한 영화 짱이다 !! 최고다 !
관람객,조우진 지창욱 연기가 좆됨
관람객,나쁘진않은데 스토리가 쪼금 아쉽다.부산 도로에서 저렇게 빨리 달릴수가 있나?
관람객,주인공 조우진의 연기를 기대하고 봤는데 역시나 기대에 부응하는 멋진 배우임~~~부산배경인데 부산사람들은 더 재미있게 볼 듯^^
관람객,"강렬한 메인요리 조우진에 전체를 아우르는 디저트 지창욱, 그리고 입안을 상쾌하게 만드는 음료 이재인까지진부한 스토리를 커버하는 세배우 보는 재미가 괜찮은 오락영화"
관람객,"GV80이 도심을 참 잘 달립니다ㅋㅋ 아무튼 조우진 배우의 연기력으로 2시간을 끌고 갔다고 봐도 무방할 정도고 이재인/진경, 특별출연 지창욱 배우까지 뒷받침 잘 되어 있지만.. 러닝타임을 줄이기엔 이미 1시간반짜리라..."
관람객,소소하게 흘러가다 마지막 탈출씬에서 다 말아드셨다... 진작 그렇게 나가지... 어이 없었음.
관람객,그냥 조우진 배우 연기 보러 간다고 생각하고 가서 봐도 후회 없을 것 같아요. 처음부터 끝까지 몰입감을 유지시켜주는 조우진 배우의 연기가 이 영화를 볼 충분한 이유인듯요.
관람객,조우진님연기는잘합니다..다만 스토리가 영ㅠ 이상하넹ㅂ
관람객,난 왤케 재미없게봤지 연기는 인정
관람객,조우진 연기에  박수를 보내며절박한상황에도 침착함션한  해운대 바닷가.신항으로제네시스가 달리고~  조우진님 연기최고
관람객,"대놓고 제네시스 광고 + 중간쯤 작가가 ""아 힘들어... 이제 대충써야지!"" 라고 느낄정도의 몰입도 하락, 너무 과한 가족 감동요소 강제삽입, 처음과는 다른 너무 카리스마 없는 악당과 도덕적인 결말 ...."
관람객,정말 재미있습니다~~
관람객,"진지하게 영화보다가 나온적 딱 한 번 있었는데 이게 두번째였음 억지감동, 억지 긴장감 쓰레기같은 스토리 뭐 하나 안빠지고 모든 게 OO이였음,, 영화 댓글 다는 것도 처음,,"
관람객,지루함. 발암. 의미없는 결말. 징징. gv80선전. 여주 예쁘네.
관람객,내가 왠만하면 리뷰 안남기는데..  정말어이없어 남김진짜 중간이후부터 스토리 산범인 개연성없고 뭘 말하ㅡ고싶은지 알수없고;;;도대체 뭘 야그하고싶은건지;;;주인공연기는 그나마 잘하셔 다행재미없음;;;그나마 주인공연기...
관람객,후반부 눈물 쥐어 짜기가 영화 마지막까지. 짜증 제대로 유발. 남주 연기는 흠잡을 데 없는. 하지만 혼자서 극을 이끌어 가기엔 뭔가 좀 약하지 않나 하는 생각이.
관람객,조우진의 연기는 참 좋았으나 스토리가 너무 빈약함. 우리시대에 가족상을 반영하며 가족간의 무관심함으로 극을 이끌어가다 폭탄으로 인해서 가족간의 사랑을 최대치로 끌어올림. 너무 억지스럽게 눈물을 쥐어짜는 모습이 한국영...
관람객,ㅋㅋ 송새벽 생각난다.
관람객,"제네시스 GV80 주행영상과 에어백 광고 + 부산 해운대, 동부권 지역의 순간이동 홍보물영상"
관람객,음…연기는 좋았으나 좀 지루했습니다
관람객,마스크가 촉촉해진 영화
관람객,
관람객,이런 종류의 스릴러가 치밀하지 못하면 벌어지는 일.
